GEN_TsB;INV_S;PFC_Ia;PFC_Ib;PFC_Ic;PFC_VBus;InjectorDuty;T13;T2;w9;T91;T41_44_avg
375,4;304,6;9,0;8,3;9,4;720,5;0,5;318,8;334,5;140512;402,5;1102,2
375,4;305,2;5,3;4,6;4,5;681,2;0,5;318,8;334,5;139674;402,4;1102,2
375,3;305,3;7,7;7,9;8,9;732,3;0,5;318,8;334,6;138184;402,6;1102,3
375,3;305,5;7,4;7,4;7,4;712,7;0,5;318,9;334,6;139968;402,5;1102,2
375,4;304,6;10,5;10,0;10,3;709,3;0,5;318,9;334,5;139770;402,3;1102,2
375,3;305,3;5,5;4,8;4,7;683,4;0,5;318,9;334,6;141252;402,2;1102,2
375,2;304,2;5,9;5,6;5,6;671,9;0,5;318,8;334,6;139469;402,2;1102,2
375,4;305,7;7,8;7,9;8,7;732,4;0,4;318,8;334,6;140890;402,1;1102,2
375,3;303,7;8,7;9,1;8,8;669,5;0,5;318,9;334,6;140102;402,1;1102,2
375,4;304,8;10,4;10,0;10,2;708,6;0,4;318,8;334,5;139841;402,3;1102,3
375,4;304,9;5,8;5,1;5,0;686,9;0,5;318,8;334,4;139761;402,2;1102,3
375,3;304,9;7,8;7,9;9,0;732,4;0,5;318,9;334,4;138274;402,2;1102,3
375,3;305,4;7,4;7,3;7,1;708,4;0,5;318,9;334,5;139875;402,2;1102,3
375,3;304,8;9,0;8,3;9,5;720,8;0,5;318,8;334,5;140820;402,2;1102,3
375,4;305,2;5,5;5,3;5,1;673,9;0,5;318,8;334,5;140211;402,2;1102,3
375,4;304,6;9,8;10,2;9,8;671,5;0,4;318,8;334,5;138113;402,4;1102,3
375,4;305,8;7,4;7,5;7,4;711,0;0,5;318,8;334,5;140115;402,2;1102,3
375,4;304,7;10,8;10,5;10,4;706,9;0,5;318,8;334,6;139813;402,1;1102,3
375,5;305,7;8,6;7,9;9,2;724,2;0,5;318,8;334,6;140520;402,1;1102,4
375,4;305,7;5,3;4,7;4,6;681,9;0,5;318,7;334,6;139979;402,2;1102,4
375,4;304,2;9,4;8,7;9,7;718,9;0,5;318,7;334,5;139576;402,2;1102,4
375,4;305,5;7,7;8,2;8,7;731,2;0,5;318,8;334,5;141319;402,1;1102,4
375,4;304,4;5,7;5,1;5,2;673,4;0,5;318,8;334,4;139651;402,1;1102,4
375,5;305,6;7,7;7,8;8,9;731,5;0,4;318,8;334,4;138090;402,5;1102,4
375,4;305,5;7,2;7,2;7,1;707,1;0,5;318,8;334,4;140059;402,8;1102,5
375,4;304,3;11,7;12,0;11,4;684,5;0,5;318,8;334,5;138155;402,8;1102,5
375,5;306,0;7,6;7,8;7,7;718,4;0,5;318,7;334,5;138462;402,9;1102,5
375,4;306,2;7,0;6,9;6,7;702,9;0,5;318,7;334,4;141176;402,9;1102,5
375,4;305,0;8,1;8,2;8,1;669,2;0,5;318,7;334,4;140248;403,1;1102,5
375,4;304,2;11,6;11,5;11,1;698,5;0,4;318,7;334,6;140157;402,8;1102,5
375,5;304,1;11,9;12,0;11,5;690,8;0,5;318,7;334,6;139572;402,7;1102,6
375,5;305,8;7,6;8,0;8,5;732,0;0,5;318,7;334,6;139893;402,7;1102,7
375,4;305,0;5,1;4,5;4,4;682,2;0,5;318,7;334,5;140279;402,6;1102,7
375,4;305,6;6,2;5,7;5,6;690,9;0,5;318,7;334,5;140321;402,6;1102,6
375,4;303,5;11,5;12,0;11,4;677,4;0,5;318,6;334,6;139364;402,6;1102,6
375,6;305,2;7,6;8,0;8,7;732,6;0,5;318,6;334,6;138867;402,6;1102,7
375,4;305,2;7,6;8,2;8,4;729,6;0,5;318,6;334,6;141059;402,5;1102,7
375,4;305,0;5,5;4,9;4,9;674,4;0,5;318,6;334,6;140200;402,5;1102,7
375,4;304,1;11,4;11,2;11,0;700,8;0,4;318,6;334,6;140236;402,5;1102,7
375,5;304,5;10,1;9,4;10,0;710,9;0,5;318,6;334,5;138211;402,5;1102,7
375,5;306,3;7,6;8,0;8,0;723,0;0,5;318,6;334,5;140959;402,7;1102,7
375,5;304,3;7,3;7,4;7,3;669,7;0,5;318,6;334,5;140999;402,6;1102,7
375,4;304,6;7,2;7,4;7,2;670,0;0,4;318,6;334,6;140031;402,5;1102,8
375,5;304,5;10,1;9,4;10,1;714,1;0,4;318,6;334,6;138228;402,3;1102,8
375,5;305,5;7,6;7,7;7,6;715,7;0,5;318,6;334,6;138337;402,4;1102,8
375,4;306,2;7,3;7,4;7,2;710,5;0,5;318,6;334,6;141499;402,4;1102,8
375,5;305,5;6,0;5,8;5,7;672,0;0,5;318,7;334,6;140168;402,5;1102,9
375,5;304,3;11,8;12,4;11,4;681,6;0,4;318,7;334,6;140223;402,6;1102,8
375,5;303,8;11,4;11,8;11,2;677,9;0,5;318,6;334,6;139822;402,7;1102,9
375,6;305,7;7,9;7,9;8,8;732,9;0,5;318,6;334,6;139192;402,7;1102,9
375,6;306,0;6,8;6,7;6,6;701,9;0,5;318,6;334,7;140209;402,8;1102,9
375,4;305,4;5,8;5,4;5,3;689,3;0,5;318,7;334,7;140136;402,8;1102,9
375,5;304,3;11,7;12,1;11,4;681,3;0,5;318,7;334,6;139415;402,8;1103,0
375,5;305,4;7,6;7,8;8,4;731,3;0,5;318,6;334,6;139393;402,7;1103,0
375,5;305,2;7,6;7,9;8,4;731,3;0,5;318,6;334,6;140024;402,8;1103,0
375,5;306,0;5,5;4,8;4,8;685,0;0,5;318,6;334,6;140318;402,8;1103,0
375,4;304,2;11,0;11,5;10,9;677,2;0,5;318,6;334,6;140595;402,7;1103,0
375,3;304,1;10,1;10,6;10,1;672,7;0,5;318,7;334,6;139977;402,7;1103,0
375,6;304,0;8,7;8,0;9,2;723,7;0,5;318,7;334,5;138423;402,7;1103,0
375,6;306,0;7,5;8,0;8,2;727,5;0,5;318,6;334,5;138693;402,7;1103,0
375,5;305,8;7,6;8,0;8,4;730,8;0,5;318,6;334,5;140098;402,8;1103,0
375,5;305,6;6,4;6,2;6,1;696,6;0,5;318,7;334,5;141353;402,8;1103,0
375,5;305,0;5,5;5,0;5,0;672,6;0,5;318,8;334,4;140153;402,7;1103,0
375,6;305,7;6,6;6,4;6,2;696,3;0,4;318,8;334,4;141094;402,6;1102,9
375,6;304,4;6,1;5,8;5,8;671,1;0,5;318,8;334,5;140187;402,7;1102,9
375,5;304,1;11,8;12,3;11,3;687,7;0,4;318,8;334,5;140303;402,6;1103,0
375,7;303,9;11,9;12,1;11,5;686,3;0,5;318,8;334,5;138960;402,8;1103,0
375,5;305,7;7,8;8,1;8,4;731,0;0,5;318,8;334,5;140992;403,0;1103,0
375,5;305,2;5,2;4,5;4,5;678,5;0,5;318,8;334,6;141054;403,0;1103,0
375,6;305,2;5,3;4,6;4,5;677,4;0,4;318,8;334,6;140254;403,1;1103,0
375,7;304,0;11,3;11,0;11,0;701,4;0,4;318,8;334,6;138149;403,1;1103,1
375,5;305,8;7,5;7,7;7,6;713,9;0,5;318,8;334,6;138417;403,0;1103,1
375,5;305,8;7,5;7,7;7,5;714,5;0,5;318,8;334,6;140905;403,0;1103,1
375,5;304,8;6,6;6,5;6,4;670,4;0,5;318,8;334,6;140331;402,7;1103,1
375,6;303,7;11,7;12,4;11,3;686,2;0,4;318,8;334,6;140140;402,9;1103,1
375,6;304,2;11,0;11,5;10,9;674,2;0,5;318,8;334,5;139993;402,9;1103,1
375,7;305,1;8,5;7,9;9,3;725,5;0,5;318,8;334,5;138406;402,8;1103,1
375,6;305,8;7,6;7,8;7,7;718,0;0,5;318,7;334,5;138358;402,9;1103,1
375,6;306,3;7,6;8,1;8,1;724,2;0,5;318,7;334,6;140082;402,8;1103,1
375,5;306,7;6,3;5,7;5,7;692,6;0,5;318,8;334,6;141496;402,8;1103,1
375,5;306,2;5,0;4,5;4,4;677,6;0,5;318,8;334,7;138885;403,1;1103,1
375,7;306,4;7,3;7,5;7,4;713,3;0,4;318,7;334,7;140821;402,9;1103,1
375,6;306,3;6,1;5,6;5,5;692,5;0,5;318,7;334,6;141520;402,9;1103,1
375,6;305,0;6,3;6,2;6,2;670,0;0,5;318,7;334,5;139330;403,0;1103,2
375,6;306,6;6,1;5,7;5,6;693,2;0,4;318,8;334,5;141398;403,0;1103,1
375,6;305,1;6,4;6,1;6,1;670,4;0,5;318,8;334,5;140226;402,6;1103,1
375,6;304,5;11,2;11,7;11,0;677,9;0,4;318,8;334,5;141082;402,2;1103,2
375,6;304,9;7,8;7,9;7,9;668,8;0,5;318,8;334,5;140285;402,4;1103,2
375,6;304,2;11,6;11,7;11,0;697,2;0,4;318,8;334,5;139556;402,4;1103,2
375,7;306,0;7,5;8,0;8,5;732,3;0,5;318,7;334,5;139584;402,4;1103,2
375,5;305,4;7,7;7,9;8,7;732,1;0,5;318,7;334,6;138644;402,4;1103,2
375,6;305,9;6,5;6,2;6,0;696,2;0,5;318,7;334,6;141288;402,5;1103,2
375,7;304,3;5,7;5,2;5,3;673,3;0,5;318,8;334,5;141358;402,7;1103,3
375,6;305,0;5,2;4,7;4,6;676,5;0,4;318,8;334,6;140197;402,6;1103,2
375,7;304,4;11,8;11,9;11,3;693,4;0,4;318,7;334,6;138100;402,7;1103,2
375,7;306,2;7,4;7,7;7,6;717,2;0,5;318,7;334,6;138671;402,7;1103,2
375,7;306,0;6,7;6,5;6,4;700,4;0,5;318,8;334,6;140707;402,7;1103,2
375,6;304,5;9,6;10,4;9,6;670,8;0,5;318,8;334,6;140077;402,4;1103,2
375,8;304,4;9,5;8,9;9,8;717,6;0,5;318,8;334,5;140242;402,5;1103,3
375,5;304,6;10,3;9,9;10,1;709,9;0,5;318,9;334,5;138862;402,7;1103,3
375,7;306,0;7,6;8,1;8,1;725,3;0,5;318,9;334,4;140671;402,8;1103,3
375,6;305,4;5,3;4,7;4,6;676,8;0,5;318,8;334,4;139909;402,8;1103,3
375,6;305,8;6,9;6,6;6,6;700,5;0,5;318,9;334,5;140655;402,9;1103,3
375,7;305,0;7,4;7,2;7,3;669,7;0,5;318,9;334,5;140155;402,9;1103,3
375,7;303,9;11,2;11,1;10,8;700,8;0,5;318,8;334,5;140310;402,9;1103,3
375,7;304,1;11,8;12,2;11,4;690,4;0,5;318,8;334,5;139368;402,9;1103,3
375,7;305,4;7,6;7,8;8,8;732,5;0,5;318,9;334,5;139068;402,7;1103,2
375,6;305,6;7,0;6,9;6,8;704,7;0,5;319,0;334,5;138364;402,9;1103,2
375,6;306,0;7,4;7,6;7,6;720,2;0,5;319,0;334,6;140295;403,0;1103,3
375,6;306,0;6,6;6,1;5,9;693,6;0,5;318,9;334,6;141578;403,1;1103,3
375,7;305,4;5,1;4,5;4,4;679,1;0,5;318,9;334,5;138874;403,0;1103,3
375,7;305,8;7,4;7,6;7,4;711,8;0,4;318,9;334,5;141184;403,1;1103,3
375,7;305,9;5,2;4,7;4,6;675,0;0,5;318,9;334,5;141232;403,2;1103,3
375,7;305,2;8,0;7,8;7,8;669,3;0,4;318,9;334,5;140654;403,2;1103,3
375,6;305,7;5,3;4,6;4,6;680,6;0,4;319,0;334,5;140697;403,2;1103,3
375,7;304,3;9,5;9,9;9,5;669,8;0,5;318,9;334,5;140073;403,3;1103,3
375,4;304,4;10,5;10,0;10,3;709,4;0,5;318,9;334,5;140179;403,2;1103,4
375,8;303,9;11,5;11,4;11,0;698,3;0,5;318,9;334,5;139610;403,2;1103,4
375,8;305,5;7,8;8,2;8,6;731,9;0,5;318,9;334,5;138996;403,1;1103,4
375,7;305,9;7,3;7,2;7,2;707,9;0,5;318,9;334,5;138652;403,2;1103,4
375,7;306,5;7,5;7,7;7,6;712,9;0,5;319,0;334,6;141476;403,2;1103,4
375,7;305,6;5,0;4,6;4,5;678,0;0,5;319,0;334,6;140384;403,1;1103,4
375,7;304,6;9,0;9,4;8,9;671,5;0,4;319,0;334,5;140943;403,1;1103,4
375,7;304,5;6,6;6,5;6,5;670,1;0,5;319,0;334,5;140239;403,1;1103,4
375,7;304,9;11,3;11,0;11,0;702,5;0,4;318,9;334,5;138272;403,3;1103,4
375,8;305,6;7,7;8,0;7,9;719,5;0,5;318,9;334,6;138356;403,0;1103,4
375,8;306,0;7,2;7,3;7,2;708,2;0,5;318,9;334,6;141117;403,2;1103,4
375,7;305,1;7,8;7,8;7,7;669,0;0,5;319,0;334,4;140233;403,1;1103,4
375,7;304,6;11,2;11,1;10,8;701,6;0,4;319,0;334,5;140205;403,0;1103,4
375,7;304,0;11,9;11,9;11,5;694,3;0,5;319,0;334,5;139657;403,1;1103,4
375,8;305,7;7,7;8,0;8,5;732,0;0,5;319,0;334,6;139089;403,1;1103,4
375,7;306,0;6,2;5,8;5,7;692,0;0,5;319,0;334,5;138838;403,3;1103,4
375,6;305,8;6,2;6,0;5,9;694,9;0,5;319,0;334,5;141074;402,9;1103,4
375,7;304,9;8,7;9,4;8,8;668,6;0,5;319,0;334,5;140295;403,0;1103,4
375,8;304,1;11,9;12,1;11,6;686,3;0,4;319,0;334,5;140119;403,3;1103,4
375,8;304,4;11,0;11,8;10,9;675,7;0,5;318,9;334,5;139873;403,4;1103,5
375,8;305,2;8,3;7,7;9,1;728,7;0,5;318,9;334,6;138778;403,4;1103,5
375,8;306,3;7,5;7,5;7,3;708,9;0,5;318,9;334,6;138527;403,4;1103,4
375,7;306,5;7,4;7,5;7,4;713,1;0,5;318,9;334,6;141420;403,5;1103,5
375,7;305,5;5,2;4,6;4,5;678,2;0,5;318,9;334,6;140690;403,5;1103,5
375,7;304,1;8,3;8,4;8,3;669,2;0,4;318,9;334,6;141464;403,5;1103,5
375,8;305,1;5,3;4,9;4,8;674,5;0,5;318,9;334,6;140227;403,5;1103,5
375,7;304,4;12,0;12,5;11,5;682,4;0,4;318,9;334,6;139292;403,6;1103,5
375,8;305,7;7,7;7,9;8,6;732,9;0,5;318,9;334,6;139055;403,5;1103,5
375,8;305,2;7,7;8,0;8,6;731,4;0,5;318,9;334,6;140435;403,5;1103,6
375,7;305,6;5,6;4,8;4,8;682,6;0,5;318,9;334,5;140193;403,5;1103,6
375,7;304,5;11,2;12,0;11,0;676,0;0,5;318,9;334,5;140293;403,5;1103,6
375,9;304,9;10,5;11,4;10,5;673,8;0,5;318,9;334,5;139862;403,5;1103,6
375,8;304,7;7,9;7,7;8,8;730,6;0,5;318,9;334,6;138757;403,5;1103,6
375,9;306,0;6,5;6,0;5,9;694,5;0,5;318,9;334,6;139008;403,5;1103,6
375,8;306,4;7,1;7,1;7,0;705,4;0,5;318,8;334,6;140732;403,4;1103,6
375,8;304,3;7,9;8,0;7,7;669,2;0,5;318,8;334,6;140114;403,5;1103,6
375,8;304,4;10,6;10,1;10,5;708,5;0,5;318,8;334,6;140175;403,4;1103,6
375,8;303,9;10,5;10,1;10,3;709,0;0,5;318,8;334,6;138220;403,4;1103,6
375,8;305,7;7,8;8,1;8,1;721,3;0,5;318,9;334,6;141358;403,5;1103,6
375,8;304,8;7,0;7,2;6,9;668,5;0,5;318,9;334,6;141535;403,4;1103,6
375,8;304,4;6,8;6,6;6,6;669,9;0,4;318,9;334,7;139984;403,3;1103,6
375,6;305,1;9,3;8,6;9,6;719,2;0,4;318,8;334,7;138640;403,4;1103,6
375,8;305,7;7,3;7,4;7,3;709,9;0,5;318,8;334,7;140511;403,2;1103,6
375,8;305,1;5,5;4,9;4,7;684,9;0,5;318,8;334,7;140029;403,2;1103,6
375,8;304,5;11,0;10,5;10,8;705,8;0,5;318,7;334,5;138359;403,2;1103,6
375,8;306,1;7,1;7,0;6,9;704,9;0,5;318,7;334,6;139423;403,1;1103,6
375,8;305,4;5,9;5,2;5,0;687,0;0,5;318,8;334,6;140135;402,7;1103,6
375,8;304,8;10,2;10,5;10,1;671,4;0,5;318,8;334,6;139822;403,0;1103,7
375,9;305,9;8,6;7,9;9,3;726,6;0,5;318,9;334,6;139920;403,0;1103,6
375,8;305,3;8,8;8,0;9,4;723,3;0,5;318,7;334,6;138374;403,2;1103,6
375,7;306,1;7,5;7,8;7,7;718,4;0,5;318,7;334,6;141346;403,3;1103,6
375,8;305,5;5,2;4,6;4,5;676,7;0,5;318,7;334,6;140338;403,3;1103,6
375,9;305,8;6,3;5,8;5,6;692,7;0,4;318,8;334,6;140488;403,4;1103,6
375,8;304,6;9,5;9,9;9,4;669,9;0,5;318,8;334,6;139826;403,2;1103,7
375,9;304,8;8,7;8,0;9,3;723,9;0,5;318,8;334,6;139853;403,4;1103,7
375,9;305,0;8,2;7,8;9,2;728,2;0,5;318,8;334,6;139012;403,3;1103,7
375,9;306,0;6,5;6,1;5,9;694,3;0,5;318,8;334,6;140012;403,3;1103,7
375,9;304,0;12,1;12,4;11,7;683,2;0,5;318,8;334,6;140168;403,3;1103,7
375,9;304,0;11,1;12,0;10,9;674,1;0,5;318,8;334,6;139557;403,4;1103,7
375,8;305,3;7,9;7,8;8,8;731,0;0,5;318,8;334,6;139525;403,3;1103,7
376,0;305,4;6,7;6,4;6,2;697,5;0,5;318,8;334,6;138879;403,6;1103,7
375,6;306,8;6,8;6,8;6,6;702,1;0,5;318,8;334,6;141152;403,3;1103,7
375,9;305,2;6,8;6,8;6,7;669,1;0,5;318,8;334,6;140232;403,2;1103,7
375,9;304,3;11,9;12,2;11,6;686,2;0,4;318,8;334,6;140225;403,3;1103,8
375,9;304,2;10,9;11,8;10,9;674,0;0,5;318,8;334,6;139878;403,3;1103,8
375,9;305,5;8,9;8,2;9,4;724,6;0,5;318,8;334,5;138231;403,4;1103,8
375,9;306,3;7,7;7,8;7,7;717,3;0,5;318,8;334,5;138399;403,5;1103,8
375,9;306,1;7,5;7,8;7,9;721,9;0,5;318,8;334,6;140206;403,5;1103,8
375,9;306,6;5,9;5,3;5,1;688,5;0,5;318,8;334,6;141581;403,5;1103,8
375,9;305,2;5,4;4,9;4,8;673,7;0,5;318,8;334,6;138902;403,4;1103,8
375,9;306,2;7,0;7,0;6,8;704,9;0,4;318,8;334,6;141325;403,4;1103,8
375,8;305,2;5,1;4,5;4,4;678,9;0,5;318,9;334,6;140795;403,3;1103,8
375,8;304,7;8,0;8,1;8,1;669,2;0,4;318,8;334,6;141505;403,4;1103,8
376,0;304,8;5,5;5,0;5,0;672,8;0,5;318,8;334,6;140237;403,5;1103,8
375,9;304,4;12,1;12,8;11,8;680,2;0,4;318,8;334,6;139689;403,6;1103,8
375,9;305,1;7,8;7,7;8,9;731,2;0,5;318,8;334,6;139714;403,6;1103,9
375,8;305,8;7,9;7,8;8,8;731,9;0,5;318,9;334,6;138866;403,6;1103,9
375,9;305,9;6,9;6,6;6,4;698,5;0,5;318,8;334,6;140853;403,6;1103,9
375,7;304,4;9,2;9,8;9,2;668,8;0,5;318,8;334,6;141239;403,6;1103,8
375,9;304,7;7,9;8,1;7,9;667,7;0,5;318,8;334,7;140028;403,7;1103,9
376,0;304,3;10,0;9,2;10,1;715,6;0,4;318,8;334,7;138243;403,7;1103,9
375,9;306,3;7,3;7,5;7,3;710,2;0,5;318,8;334,7;138362;403,7;1103,9
375,9;305,9;7,4;7,5;7,4;714,1;0,5;318,9;334,5;141193;403,7;1103,9
375,9;304,5;6,7;6,4;6,4;670,0;0,5;318,9;334,5;140223;403,8;1103,9
375,6;304,4;11,9;11,9;11,3;695,0;0,4;318,9;334,6;140159;403,7;1103,9
376,0;303,4;12,0;12,2;11,6;692,0;0,5;318,9;334,6;138908;403,7;1103,9
376,0;305,6;7,8;8,3;8,6;731,2;0,5;318,9;334,6;140468;403,6;1104,0
375,9;305,9;5,5;4,7;4,7;680,9;0,5;318,8;334,6;139695;403,6;1103,9
375,9;305,2;5,9;5,4;5,2;690,3;0,5;318,8;334,6;140540;403,5;1103,9
375,9;304,8;9,8;10,1;9,8;671,1;0,5;318,9;334,7;140025;403,5;1104,0
376,0;304,9;9,3;8,5;9,7;718,6;0,5;318,9;334,6;140122;403,4;1104,0
376,0;304,7;10,1;9,3;10,2;713,3;0,5;318,9;334,6;138535;403,5;1104,0
376,0;306,4;7,7;7,9;8,0;721,6;0,5;318,9;334,7;140975;403,6;1104,0
375,9;305,3;5,6;5,0;5,0;672,9;0,5;318,9;334,7;140215;403,6;1104,0
376,0;306,1;6,7;6,3;6,2;696,1;0,4;318,9;334,7;140331;403,7;1104,0
376,0;304,2;8,9;9,0;8,9;669,9;0,5;318,9;334,6;139966;403,7;1104,0
376,0;305,3;8,9;8,1;9,3;724,0;0,5;319,0;334,6;139847;403,8;1104,0
376,0;305,0;8,4;7,9;9,1;726,8;0,5;318,9;334,6;138628;403,7;1104,0
376,0;305,4;7,1;7,0;6,8;702,7;0,5;318,9;334,6;140529;403,7;1104,0
375,9;304,6;9,6;10,3;9,6;670,8;0,5;318,8;334,6;140746;403,5;1104,0
376,1;304,3;9,1;9,2;9,0;669,4;0,5;318,8;334,6;140047;403,6;1104,0
376,0;304,2;9,4;8,6;9,8;721,2;0,5;318,9;334,6;138216;403,6;1104,0
376,0;306,7;7,3;7,3;7,2;707,6;0,5;318,9;334,6;138334;404,1;1104,0
376,1;305,8;7,1;7,0;6,8;704,0;0,5;318,9;334,6;141426;404,2;1104,0
376,0;305,5;5,1;4,5;4,5;678,9;0,5;318,9;334,7;140236;404,1;1104,0
376,0;304,1;11,6;12,1;11,4;678,8;0,4;319,0;334,7;141174;404,1;1104,1
376,1;304,3;8,8;9,4;8,9;668,7;0,5;319,0;334,7;140187;404,0;1104,1
376,0;304,6;12,2;12,4;11,7;684,4;0,4;318,9;334,7;139235;404,0;1104,1
376,1;305,5;7,9;8,1;8,7;733,2;0,5;318,9;334,7;139101;404,0;1104,1
375,9;305,9;7,6;8,0;8,5;731,7;0,5;318,8;334,6;140593;403,9;1104,1
375,9;305,6;5,7;5,0;4,9;685,7;0,5;318,9;334,7;140119;404,0;1104,1
376,0;303,9;11,8;12,6;11,5;680,5;0,5;318,9;334,7;140249;403,6;1104,1
376,0;304,2;12,0;12,3;11,6;683,8;0,5;318,8;334,8;139534;403,4;1104,1
376,0;305,3;7,8;8,2;8,8;732,6;0,5;318,8;334,8;140089;403,6;1104,2
376,0;305,9;5,5;5,0;4,9;683,2;0,5;318,8;334,7;140334;403,5;1104,2
376,0;304,8;5,3;4,6;4,5;678,8;0,5;318,8;334,7;140106;403,6;1104,2
376,1;303,9;11,6;12,0;11,4;677,2;0,5;318,8;334,7;139142;403,6;1104,2
376,1;305,8;8,0;8,4;9,1;733,9;0,5;318,8;334,7;138720;403,5;1104,2
376,0;306,0;7,9;8,3;8,5;730,2;0,5;318,8;334,6;140920;403,5;1104,2
376,1;305,6;5,3;4,6;4,5;679,0;0,5;318,9;334,6;140072;403,6;1104,2
376,0;304,4;11,9;12,3;11,6;681,0;0,4;318,9;334,7;140121;403,9;1104,2
376,0;304,3;11,6;12,1;11,4;679,2;0,5;318,8;334,7;139763;403,7;1104,2
376,0;305,3;7,8;8,0;8,7;733,0;0,5;318,9;334,7;139435;403,6;1104,3
376,0;305,6;5,9;5,4;5,2;689,1;0,5;318,9;334,6;139744;403,7;1104,3
376,0;305,3;5,3;4,8;4,8;682,3;0,5;318,9;334,6;140113;403,8;1104,3
376,0;304,0;10,1;10,4;10,0;669,9;0,5;318,9;334,7;139891;403,9;1104,3
376,1;305,3;8,9;8,0;9,5;724,0;0,5;318,9;334,7;140069;403,8;1104,3
376,0;304,4;10,3;9,8;10,3;709,9;0,5;318,9;334,7;138959;403,9;1104,3
376,1;305,9;7,7;8,0;8,4;731,9;0,5;318,9;334,7;139011;404,0;1104,3
376,1;306,2;7,2;7,2;7,0;707,4;0,5;318,9;334,7;138517;403,9;1104,3
376,1;305,6;7,8;8,3;8,6;730,2;0,5;318,9;334,6;138804;403,9;1104,3
376,1;306,0;7,7;7,8;7,7;714,5;0,5;318,9;334,6;139869;403,7;1104,3
376,1;306,2;5,9;5,4;5,2;688,4;0,5;318,9;334,7;139551;403,9;1104,4
376,1;305,5;7,3;7,8;8,3;732,2;0,5;318,9;334,7;139798;403,9;1104,4
376,1;304,5;7,5;7,6;8,7;732,9;0,5;318,9;334,7;140084;403,9;1104,4
376,1;304,1;9,2;8,5;9,5;720,1;0,5;318,9;334,7;140985;404,1;1104,4
376,1;305,2;7,9;8,3;7,9;669,4;0,5;318,9;334,7;141322;403,9;1104,4
376,1;306,9;5,3;4,4;4,5;679,8;0,4;319,0;334,7;140036;403,9;1104,4
376,1;306,7;6,6;6,4;6,2;699,0;0,4;319,0;334,7;140006;404,1;1104,4
376,0;304,4;8,6;7,9;9,3;725,2;0,5;318,9;334,7;140102;403,9;1104,4
376,1;304,1;8,3;7,8;9,3;728,1;0,5;319,0;334,6;140022;404,0;1104,4
376,1;304,2;9,4;8,8;9,7;716,9;0,5;319,0;334,6;141235;404,1;1104,4
376,0;304,6;6,0;5,9;5,7;670,8;0,5;319,0;334,7;141570;403,9;1104,5
376,1;305,0;5,2;4,5;4,5;676,0;0,4;319,0;334,6;141347;404,0;1104,5
376,2;305,0;7,5;7,7;7,5;669,3;0,4;318,9;334,6;139784;404,0;1104,5
376,1;305,9;6,1;5,5;5,3;688,4;0,4;319,0;334,7;141552;404,0;1104,5
376,1;305,2;6,3;5,9;6,0;670,4;0,5;319,0;334,7;140233;403,9;1104,6
376,2;304,2;11,8;12,2;11,6;679,9;0,4;318,9;334,6;140521;403,9;1104,7
376,2;304,4;10,3;10,8;10,3;672,4;0,5;318,9;334,6;139944;403,9;1104,6
376,2;304,7;8,9;8,3;9,4;723,4;0,5;319,0;334,6;138238;403,8;1104,6
376,1;306,1;7,6;7,7;7,5;713,2;0,5;319,0;334,7;138347;403,8;1104,6
376,1;306,2;8,0;8,3;8,6;731,1;0,5;319,0;334,7;139920;403,7;1104,6
376,1;306,7;5,6;4,8;4,8;683,3;0,5;319,0;334,7;141611;403,7;1104,7
376,1;305,4;6,1;6,0;5,9;670,1;0,5;319,0;334,6;138941;403,7;1104,7
376,1;306,4;7,1;6,9;6,8;702,0;0,4;319,0;334,6;140702;403,8;1104,8
376,1;306,2;5,5;4,8;4,6;682,0;0,5;318,9;334,7;141556;403,7;1104,7
376,1;305,6;5,9;5,6;5,5;671,3;0,5;318,9;334,7;139168;403,8;1104,7
376,2;306,6;6,7;6,6;6,5;699,4;0,4;318,9;334,7;141383;403,8;1104,8
376,1;305,5;5,2;4,7;4,6;677,1;0,5;318,9;334,7;140739;403,7;1104,7
376,0;304,3;8,2;8,6;8,2;668,5;0,4;318,9;334,7;141483;404,0;1104,7
376,1;305,4;5,3;4,6;4,6;676,3;0,5;319,0;334,7;140206;404,0;1104,7
376,1;303,9;11,3;11,9;11,3;676,8;0,4;319,0;334,7;139654;404,0;1104,7
376,2;305,8;7,9;7,9;8,8;731,6;0,5;318,9;334,7;139319;404,2;1104,7
376,1;305,5;7,9;8,2;8,6;732,2;0,5;318,9;334,7;140816;404,0;1104,8
376,3;305,7;5,3;4,8;4,7;675,9;0,5;318,9;334,7;140195;404,3;1104,8
376,2;304,3;11,6;11,2;11,0;702,7;0,5;318,9;334,8;140077;404,0;1104,8
376,3;305,3;11,4;11,1;11,0;702,3;0,5;318,9;334,8;138228;404,0;1104,8
376,1;305,8;7,3;7,4;7,3;708,4;0,5;319,0;334,8;140108;404,1;1104,8
376,1;304,6;11,5;12,0;11,3;675,3;0,5;319,0;334,7;140212;404,0;1104,8
376,3;304,9;11,9;12,7;11,7;679,5;0,5;318,9;334,7;139668;403,9;1104,8
376,2;305,5;7,9;8,1;8,6;733,0;0,5;318,9;334,7;139673;403,9;1104,8
376,2;306,1;5,5;4,9;4,8;684,3;0,5;318,9;334,7;139649;403,8;1104,8
376,3;306,1;6,8;6,5;6,3;698,5;0,5;319,0;334,7;140211;403,9;1104,8
376,2;304,6;9,8;10,2;9,9;670,1;0,5;319,0;334,7;139876;404,0;1104,8
